0,0.99791,0,0,0.99984,0.99874,0.99769,0,0.78529,0,0,0,0.99918,0.99997,0,0,0,0,0,0.99859,0,0,0,0,0,0,0.99439,0.99923,0,0.99849,0,0.9995
0.99791,0,0,0,1,0.99809,0.99609,0,0.66297,0,0,0,0.99981,0.89673,0,0,0,0,0,0.99827,0,0,0,0,0,0,1,1,0,0.99627,0,0.99735
0,0,0,0.999,0,0,0,0.99524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.99984,1,0,0,0,0.99968,0.99066,0,0.90372,0,0,0,0.99775,0.96961,0,0,0,0,0,0.99955,0,0,0,0,0,0,0.99707,0.99957,0,0.98864,0,0.99807
0.99874,0.99809,0,0,0.99968,0,0.99998,0,0.97629,0,0,0.15785,0.9998,0.99859,0,0,0,0,0,0.99516,0,0,0,0,0,0,0.99773,0.99592,0,0.99559,0,0.99896
0.99769,0.99609,0,0,0.99066,0.99998,0,0.7949,1,0.55756,0.38716,0.2442,0.99916,0.89454,0,0,0,0,0,0.71831,0,0,0,0,0,0,0.98974,0.98852,0,0.98377,0,0.97661
0,0,0.99524,0,0,0,0.7949,0,0.65058,0.97882,0.99986,0,0,0,0.62338,0,0.26953,0,0,0,0,0,0,0,0,0,0,0,0.99923,0,0,0
0.78529,0.66297,0,0,0.90372,0.97629,1,0.65058,0,1,1,0.9749,0.90937,0.99505,0,0,0,0.11539,0.3214,0.61761,0.25475,0,0,0,0,0,0.52822,0.64441,0,0.79228,0,0.58453
0,0,0,0,0,0,0.55756,0.97882,1,0,1,0.66061,0,0,0.99964,0.17999,0,0,0.98132,0,0.96515,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.38716,0.99986,1,1,0,0.79443,0,0,0.99952,0.39782,0,0,0.98975,0,0.95368,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.15785,0.2442,0,0.9749,0.66061,0.79443,0,0.63394,0.80694,0,0,0,1,1,0.16975,1,1,1,0,1,1,0,0,0,0,0.99916,0
0.99918,0.99981,0,0,0.99775,0.9998,0.99916,0,0.90937,0,0,0.63394,0,0.9986,0,0,0,0,0,0.9995,0,0,0,0,0,0,0.99929,1,0,0.99735,0,0.99951
0.99997,0.89673,0,0,0.96961,0.99859,0.89454,0,0.99505,0,0,0.80694,0.9986,0,0,0,0,0.23796,0,0.99732,0,0.15863,0.35475,0,0,0,0.89715,0.99667,0,0.84591,0,0.99993
0,0,0,0,0,0,0,0.62338,0,0.99964,0.99952,0,0,0,0,0.85166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.17999,0.39782,0,0,0,0.85166,0,0.096555,0,0.45588,0,0,0,0,0.99995,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.26953,0,0,0,0,0,0,1,0.096555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.11539,0,0,1,0,0.23796,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.3214,0.98132,0.98975,1,0,0,0,0.45588,0,1,0,0,1,0.99961,0.87336,0,1,1,0,0,0,0,0.62502,0
0.99859,0.99827,0,0,0.99955,0.99516,0.71831,0,0.61761,0,0,0.16975,0.9995,0.99732,0,0,0,0,0,0,0,0.23809,0.41887,0,0,0,0.99658,0.99913,0,0.98815,0,0.99973
0,0,0,0,0,0,0,0,0.25475,0.96515,0.95368,1,0,0,0,0,0,1,1,0,0,0.99985,1,0,1,1,0,0,0,0,0.93366,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0.15863,0,0,0,1,0.99961,0.23809,0.99985,0,1,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0.35475,0,0,0,1,0.87336,0.41887,1,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
0.99439,1,0,0,0.99707,0.99773,0.98974,0,0.52822,0,0,0,0.99929,0.89715,0,0,0,0,0,0.99658,0,0,0,0,0,0,0,1,0,0.99234,0,0.99298
0.99923,1,0,0,0.99957,0.99592,0.98852,0,0.64441,0,0,0,1,0.99667,0,0,0,0,0,0.99913,0,0,0,0,0,0,1,0,0,0.99883,0,0.99794
0,0,1,1,0,0,0,0.99923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99849,0.99627,0,0,0.98864,0.99559,0.98377,0,0.79228,0,0,0,0.99735,0.84591,0,0,0,0,0,0.98815,0,0,0,0,0,0,0.99234,0.99883,0,0,0,0.9931
0,0,0,0,0,0,0,0,0,0,0,0.99916,0,0,0,0,0,1,0.62502,0,0.93366,1,1,0,1,1,0,0,0,0,0,0
0.9995,0.99735,0,0,0.99807,0.99896,0.97661,0,0.58453,0,0,0,0.99951,0.99993,0,0,0,0,0,0.99973,0,0,0,0,0,0,0.99298,0.99794,0,0.9931,0,0
