0,0,0,0,0,0,0,0.74383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.64837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.40445,0.23847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10535,0,0,0
0,0,0.64837,0,0,0,1,0.34099,0.61694,0.79938,0,0.77906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98752,0,0.53316
0,0,0,0,0,1,0,0.58258,1,1,0.69908,0.99194,0.37269,0.98185,0.98649,0.55509,0.83033,0.71931,0.61746,0.17531,0,0.89762,0,0,0.87612,0,0,0,0,0,0,0
0.74383,0,0,0.40445,0,0.34099,0.58258,0,1,0.78819,0.79959,0.61575,0.70404,0.44124,0,0.39691,0.49223,0,0,0,0,0.88816,1,0,0,0,0,0.61473,0,0,0,0
0,0,0,0.23847,0,0.61694,1,1,0,0,0,0.83998,0,0,0,0,0,0,0,0,0,0,0,0,0.68285,0,0,0.89454,0,0.96415,0,0
0,0,0,0,0,0.79938,1,0.78819,0,0,0,0.64262,0,0,0.92282,0,0.30449,0.85127,0,0.85464,0,0.86493,0.9734,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.69908,0.79959,0,0,0,1,0.94371,0.64139,1,0.9658,1,0.81048,0.85438,0.91979,0,0.39796,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.77906,0.99194,0.61575,0.83998,0.64262,1,0,0.51119,0,0.72235,1,0.73628,0.78682,0,-0.068833,0,0,0,0,0.84288,0,0,0,0,0,0,0
0,0,0,0,0,0,0.37269,0.70404,0,0,0.94371,0.51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.98185,0.44124,0,0,0.64139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.98649,0,0,0.92282,1,0.72235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.55509,0.39691,0,0,0.9658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.83033,0.49223,0,0.30449,1,0.73628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.71931,0,0,0.85127,0.81048,0.78682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.61746,0,0,0,0.85438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.17531,0,0,0.85464,0.91979,-0.068833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.89762,0.88816,0,0.86493,0.39796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0.9734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.87612,0,0.68285,0,0,0.84288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.61473,0.89454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.10535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.98752,0,0,0.96415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.53316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
