2.7112,0.34786,0.16239,0.079107,22.75
2.7606,0.49334,0.27841,0.45765,15.625
3.0941,0.34188,0.3614,0.3224,18.625
2.8865,0.40894,0.28078,0.36114,16.438
2.9485,0.35179,0.2401,0.28898,17.875
2.8793,0.39683,0.35916,0.45744,16.188
2.9165,0.40216,0.25794,0.43818,16.188
2.6155,0.38335,0.18063,0.074949,23.5
2.9082,0.46659,0.33176,0.33931,16.813
3.0521,0.38417,0.23535,0.24424,18.563
