3.1292,0.22419,0.2101,0.14323,16.25
3.3556,0.33863,0.29029,0.34699,12.75
3.422,0.25141,0.39059,0.36211,14
3.2068,0.29964,0.29126,0.36474,12.938
3.7272,0.26147,0.2407,0.29571,13.75
3.1017,0.30325,0.37779,0.33474,12.688
3.1807,0.2908,0.30195,0.33905,12.563
2.9168,0.27736,0.22169,-0.002562,17.063
3.4035,0.30777,0.34947,0.26003,13.313
3.3949,0.25523,0.28362,0.24157,14.25
